-2.0 + 0.0im	0.18603435732172371 - 0.0004936845181062028im	0.20658158800260643 + 0.00020362245885993235im	0.20658158731491455 + 0.00020362246684283632im	-0.020547234821152886 - 0.0006973069595207379im
-1.98019801980198 + 0.0im	0.18509717175430876 - 0.0005059523096246476im	0.20691947229024416 + 0.00020605628528681043im	0.20691947624563076 + 0.00020605628616370838im	-0.02182231050320657 - 0.0007120085814736573im
-1.96059209881384 + 0.0im	0.18510254172901505 - 0.0005259190957515467im	0.20687133984402806 + 0.00021533629415813692im	0.20687134434489643 + 0.0002153362895788351im	-0.021768805719561843 - 0.0007412553881869569im
-1.94118029585529 + 0.0im	0.18506525172453095 - 0.000546157752366217im	0.20683998524208136 + 0.0002246166822099422im	0.2068399851987452 + 0.00022461667664209562im	-0.021774729913848705 - 0.0007707744501765036im
-1.92196068896563 + 0.0im	0.18501065091708888 - 0.0005668588055310682im	0.2068151740517033 + 0.00023406663750368608im	0.2068151811727741 + 0.0002340666399475184im	-0.02180454144699785 - 0.0008009254121546258im
-1.9029313752135 + 0.0im	0.18494648789487259 - 0.0005880861734901186im	0.20679376675785416 + 0.00024373975347407277im	0.20679376783400805 + 0.00024373976028713526im	-0.02184728539106535 - 0.0008318259063014779im
-1.88409047050841 + 0.0im	0.1848762074569304 - 0.0006098727637861931im	0.20677438454545713 + 0.0002536608298283979im	0.2067743854771648 + 0.000253660821566475im	-0.021898174710375525 - 0.0008635336123857051im
-1.86543610941427 + 0.0im	0.18480160391530878 - 0.0006322400053951486im	0.2067562809782158 + 0.0002638442553936637im	0.2067562864042817 + 0.00026384425415246974im	-0.021954689251462673 - 0.0008960842423389643im
-1.84696644496462 + 0.0im	0.18472372196372752 - 0.0006552039932784218im	0.20673904818618904 + 0.00027429938974826934im	0.20673905066688425 + 0.00027429939974163317im	-0.022015337231822484 - 0.0009295033472070776im
-1.82867964847983 + 0.0im	0.18464324043048952 - 0.0006787781306958146im	0.20672240407381584 + 0.0002850330457821169im	0.20672240525462532 + 0.0002850330586549952im	-0.022079172785027627 - 0.0009638111386092952im
-1.81057390938597 + 0.0im	0.18456060510928857 - 0.0007029741995561807im	0.2067061449177646 + 0.00029605056937572im	0.20670614447342053 + 0.000296050577321522im	-0.022145542520938862 - 0.0009990247514821316im
-1.79264743503561 + 0.0im	0.1844761367560901 - 0.0007278029391987313im	0.20669013562202923 + 0.0003073561263080807im	0.2066901396659634 + 0.00030735611843615433im	-0.022214004907232812 - 0.0010351590664532016im
-1.77489845053031 + 0.0im	0.18439007886230455 - 0.0007532744835153472im	0.20667428850303785 + 0.0003189531463794068im	0.20667429302024176 + 0.000318953135104613im	-0.022284215471305168 - 0.001072227636190766im
-1.75732519854486 + 0.0im	0.18430260467465465 - 0.0007793983152864092im	0.20665852584616604 + 0.00033084447925292305im	0.2066585325150984 + 0.00033084443580397847im	-0.022355918859016985 - 0.001110242871613509im
-1.73992593915333 + 0.0im	0.18421386004605184 - 0.0008061836951829388im	0.20664278374024628 + 0.0003430325198460833im	0.20664278405325975 + 0.00034303251672657077im	-0.022428923196376856 - 0.0011492162224171674im
-1.72269894965676 + 0.0im	0.18412393259322182 - 0.0008336392456167447im	0.2066269994147121 + 0.0003555192468065988im	0.2066270019985409 + 0.00035551924406727664im	-0.02250307192012162 - 0.0011891584847437886im
-1.70564252441263 + 0.0im	0.18403291598683483 - 0.0008617735673082467im	0.2066111277823242 + 0.0003683063172116858im	0.2066111323988479 + 0.0003683063171672868im	-0.022578222778774953 - 0.0012300798559296696im
-1.68875497466597 + 0.0im	0.18394089710303385 - 0.0008905949936341355im	0.20659516343607162 + 0.00038139477855772996im	0.20659516435814582 + 0.0003813947705853946im	-0.0226542656855201 - 0.0012719897879447338im
-1.67203462838215 + 0.0im	0.18384792880940143 - 0.0009201115494631915im	0.20657904537507507 + 0.0003947856099108852im	0.2065790496834926 + 0.00039478558403490663im	-0.022731117929729164 - 0.0013148971979381123im
-1.65547983008134 + 0.0im	0.18375405561697697 - 0.0009503310462831916im	0.20656276240682786 + 0.00040847929787998197im	0.20656276394572148 + 0.000408479278177696im	-0.0228087039310844 - 0.00135881038563751im
-1.63908894067459 + 0.0im	0.1836593280865129 - 0.0009812611578864578im	0.20654627589826907 + 0.0004224760985705281im	0.20654628005862374 + 0.00042247608636733746im	-0.022886953848051055 - 0.0014037372575518288im
-1.62286033730158 + 0.0im	0.1835637823418103 - 0.0010129093308254523im	0.20652957724704557 + 0.0004367758513750778im	0.20652957782055265 + 0.0004367758559349099im	-0.02296579768497083 - 0.0014496851666612712im
-1.60679241316988 + 0.0im	0.1834674501635884 - 0.0010452827900336692im	0.20651264379662318 + 0.00045137811281688973im	0.2065126429485036 + 0.0004513780930322961im	-0.02304518573615054 - 0.0014966609631642779im
-1.59088357739592 + 0.0im	0.18337035870824622 - 0.0010783886902091119im	0.2064954340615544 + 0.0004662822509473566im	0.2064954354525762 + 0.0004662822552120028im	-0.023125079904718793 - 0.0015446709188024648im
-1.57513225484744 + 0.0im	0.18327254200347257 - 0.0011122338946941129im	0.2064779593128828 + 0.0004814870089055412im	0.20647796620955763 + 0.00048148695771372673im	-0.02320541967193299 - 0.0015937209767934596im
-1.55953688598757 + 0.0im	0.18317402050117615 - 0.0011468252384736147im	0.2064601850664677 + 0.0004969909773937151im	0.20646019687740505 + 0.0004969909708241768im	-0.023286191088396115 - 0.0016438161219291306im
-1.54409592672036 + 0.0im	0.18307479193203585 - 0.0011821691276334893im	0.2064421128314245 + 0.0005127926427149617im	0.2064421146692884 + 0.0005127925751118358im	-0.023367307908716013 - 0.001694961931917652im
-1.52880784823798 + 0.0im	0.18297492558353123 - 0.0012182723761033265im	0.2064237095228247 + 0.0005288897541514106im	0.20642370772783109 + 0.0005288897409523839im	-0.02344877636125404 - 0.0017471621847502475im
-1.51367113686929 + 0.0im	0.18287440474816238 - 0.0012551410030129829im	0.20640496074310458 + 0.0005452800235652462im	0.20640495898840025 + 0.000545280021568145im	-0.02353055131117448 - 0.0018004210517529994im
-1.49868429392999 + 0.0im	0.1827732449641177 - 0.0012927811285937945im	0.20638585022258968 + 0.0005619607639150672im	0.2063858504736362 + 0.0005619607505216648im	-0.02361260275608725 - 0.0018547419262599303im
-1.48384583557425 + 0.0im	0.18267147316914223 - 0.0013311988522622998im	0.2063663771272511 + 0.00057892885155551im	0.20636638070334018 + 0.0005789287787296766im	-0.02369489621809455 - 0.0019101278565369299im
-1.46915429264777 + 0.0im	0.18256910246289346 - 0.0013704001108229866im	0.20634651968545478 + 0.0005961809844002976im	0.2063465223443419 + 0.0005961809248701746im	-0.02377741070693419 - 0.0019665812222311443im
-1.45460821054235 + 0.0im	0.18246614940102948 - 0.0014103907147133949im	0.20632625918902409 + 0.0006137135663868424im	0.20632626154572567 + 0.0006137135529817831im	-0.02386011263628153 - 0.0020241042882875983im
-1.44020614905183 + 0.0im	0.18236261520190097 - 0.0014511760693318321im	0.2063056014409867 + 0.0006315223916607241im	0.20630560126332145 + 0.0006315223539613021im	-0.023942978172704743 - 0.002082698564512731im
-1.42594668222953 + 0.0im	0.182258528460179 - 0.0014927618827083717im	0.20628452716884768 + 0.0006496031983905912im	0.20628452694500557 + 0.0006496031002862302im	-0.02402597893521937 - 0.0021423653459687725im
-1.41182839824706 + 0.0im	0.1821538965879416 - 0.0015351537644577042im	0.20626299791948918 + 0.0006679516048571674im	0.20626299832731287 + 0.0006679516052937332im	-0.02410910239283047 - 0.002203105363507922im
-1.39784989925452 + 0.0im	0.18204872336528083 - 0.0015783566969654198im	0.20624102793799762 + 0.0006865623827005279im	0.2062410326980245 + 0.0006865623450179211im	-0.02419230908331029 - 0.002264919112195434im
-1.3840098012421 + 0.0im	0.1819430374629297 - 0.001622376291209668im	0.20621861161308586 + 0.0007054301526531906im	0.20621861697486873 + 0.0007054301445680826im	-0.024275585591912528 - 0.00232780638616869im
-1.37030673390307 + 0.0im	0.18183682536194576 - 0.0016672174431817807im	0.20619572356216473 + 0.0007245496158690872im	0.20619572077157963 + 0.0007245496297018207im	-0.024358893877152135 - 0.0023917670664753182im
-1.35673934049808 + 0.0im	0.18173010952435298 - 0.0017128853212906273im	0.20617235092874037 + 0.0007439145922707524im	0.20617235164296613 + 0.0007439146380253535im	-0.02444225075730254 - 0.0024567997812189506im
-1.34330627772088 + 0.0im	0.18162290615878968 - 0.0017593851143276682im	0.2061484922366361 + 0.0007635190493448191im	0.20614848979186515 + 0.0007635190589788841im	-0.02452558176025324 - 0.002522904179549995im
-1.33000621556522 + 0.0im	0.18151520903250126 - 0.001806721528817414im	0.20612414181806088 + 0.0007833561831324112im	0.20612413514847414 + 0.0007833561372073046im	-0.024608909556108907 - 0.0025900779497216825im
-1.31683783719329 + 0.0im	0.18140703973844952 - 0.0018548997971033678im	0.2060992559861039 + 0.0008034196241925914im	0.20609925493867873 + 0.0008034195377912912im	-0.024692200590397527 - 0.002658319671266574im
-1.30379983880524 + 0.0im	0.18129843500937515 - 0.0019039253204961306im	0.20607387935440602 + 0.0008237015293563539im	0.20607385753786234 + 0.0008237016778475455im	-0.024775413835754788 - 0.002727626853791571im
-1.29089092951014 + 0.0im	0.18118931691342902 - 0.001953801625993815im	0.20604792254721083 + 0.0008441956203289924im	0.20604792511351558 + 0.0008441955067338931im	-0.024858595544441732 - 0.0027979975018882657im
-1.27810983119816 + 0.0im	0.18107980305199267 - 0.002004535289752942im	0.20602145701638508 + 0.0008648931062689147im	0.20602145344275694 + 0.0008648931249388349im	-0.024941647972205765 - 0.002869428416822406im
-1.26545527841402 + 0.0im	0.1809698341103022 - 0.0020561300389947187im	0.2059944338506057 + 0.0008857863480317583im	0.20599443685977795 + 0.0008857862871211044im	-0.02502459875635569 - 0.0029419164900534307im
-1.2529260182317 + 0.0im	0.18085943326763465 - 0.0021085911442159993im	0.20596685043642518 + 0.0009068670748066921im	0.2059668544959451 + 0.0009068670239888185im	-0.025107420263172822 - 0.003015458271497718im
-1.24052081013039 + 0.0im	0.18074861863406785 - 0.002161923645416877im	0.205938709773227 + 0.0009281266102063039im	0.20593870779944906 + 0.0009281266745825997im	-0.02519009457286084 - 0.003090050127024134im
-1.22823842587168 + 0.0im	0.1806373701955428 - 0.0022161322402931586im	0.20590996567035252 + 0.0009495567094657577im	0.20590996576009887 + 0.0009495567567469581im	-0.025272601514696826 - 0.003165688822686881im
-1.2160776493779 + 0.0im	0.18052572670220607 - 0.0022712220847180232im	0.20588064543008838 + 0.0009711478049197132im	0.20588064788170604 + 0.0009711477123834545im	-0.025354913522185038 - 0.003242370081831045im
-1.20403727661178 + 0.0im	0.18041369040871427 - 0.0023271985018494664im	0.2058507386339236 + 0.000992890484455237im	0.20585072966461254 + 0.00099289057319032im	-0.02543703705612549 - 0.0033200889595759904im
-1.19211611545721 + 0.0im	0.18030126638512753 - 0.0023840660940200433im	0.2058202175801134 + 0.0010147754084395455im	0.2058202209100245 + 0.0010147753227677772im	-0.02551894948303779 - 0.003398841651912413im
-1.1803129856012 + 0.0im	0.18018846292576354 - 0.0024418304053259923im	0.20578909273752316 + 0.001036792596141012im	0.2057890987677129 + 0.001036792456046442im	-0.025600628852415604 - 0.003478623227011708im
-1.16862671841703 + 0.0im	0.18007527980681748 - 0.0025004964581805756im	0.20575735047576182 + 0.0010589320772068766im	0.20575735723252503 + 0.0010589318851919592im	-0.025682066326841058 - 0.003559428876416047im
-1.15705615684854 + 0.0im	0.17996173113961775 - 0.0025600698129238566im	0.20572498703916828 + 0.001081183533589031im	0.20572498581102566 + 0.0010811834575875936im	-0.025763245075894066 - 0.003641253581494728im
-1.14560015529559 + 0.0im	0.17984782681163908 - 0.00262055564818921im	0.20569198072276812 + 0.0011035365247531216im	0.20569198646390352 + 0.0011035364094960848im	-0.0258441559868596 - 0.0037240923270420237im
-1.13425757950058 + 0.0im	0.17973358432285072 - 0.0026819599088441044im	0.2056583501521568 + 0.0011259801884302284im	0.20565835250690992 + 0.001125980118906718im	-0.025924764622523536 - 0.0038079402183655727im
