-2.0 + 0.0im	0.1349999999995606 - 3.9048099074188206e-14im	2.298223509599347e-14 - 2.9341375644791266e-15im	3.8274911027005804e-14 - 2.2099934178357337e-15im	-0.06499999999959623 + 3.357531607199885e-14im
-1.98019801980198 + 0.0im	0.1349999999994919 - 4.021256340904643e-14im	1.810077602857015e-14 - 2.9340526924395562e-15im	3.44892755101311e-14 - 2.265156914981703e-15im	-0.06499999999953707 + 3.47541778075406e-14im
-1.96059209881384 + 0.0im	0.13499999999949816 - 4.1519038781339217e-14im	1.8821389546674762e-14 - 2.937851099194955e-15im	3.4943749846840315e-14 - 2.329048180059176e-15im	-0.06499999999954248 + 3.6109968507973875e-14im
-1.94118029585529 + 0.0im	0.13499999999950096 - 4.28646950945423e-14im	1.927941520798168e-14 - 2.9375748539575866e-15im	3.520933554514424e-14 - 2.392606270020803e-15im	-0.06499999999954487 + 3.7506757766302815e-14im
-1.92196068896563 + 0.0im	0.13499999999950246 - 4.425336865135306e-14im	1.9632229060643016e-14 - 2.9332745338588255e-15im	3.5401557694948336e-14 - 2.4559441909731477e-15im	-0.06499999999954625 + 3.8948830231923613e-14im
-1.9029313752135 + 0.0im	0.13499999999950327 - 4.5687258264980505e-14im	1.9928817064788958e-14 - 2.9248651808323175e-15im	3.5556115413022024e-14 - 2.5190164148952956e-15im	-0.06499999999954696 + 4.0438443267734556e-14im
-1.88409047050841 + 0.0im	0.13499999999950357 - 4.716772244860617e-14im	2.0190954577991398e-14 - 2.9122305594583865e-15im	3.5688743064279494e-14 - 2.581734380522144e-15im	-0.06499999999954735 + 4.1976858842020246e-14im
-1.86543610941427 + 0.0im	0.13499999999950354 - 4.8696624292149864e-14im	2.0429998081994084e-14 - 2.895244719908243e-15im	3.580770833879555e-14 - 2.643991123474323e-15im	-0.0649999999995474 + 4.356538158541554e-14im
-1.84696644496462 + 0.0im	0.13499999999950335 - 5.027481387101165e-14im	2.0652779764401904e-14 - 2.87377900250941e-15im	3.591792957308309e-14 - 2.7056683833940164e-15im	-0.06499999999954738 + 4.520470289179304e-14im
-1.82867964847983 + 0.0im	0.13499999999950296 - 5.190415364461263e-14im	2.086354386246809e-14 - 2.8477062034272896e-15im	3.6022550662274746e-14 - 2.766640402358337e-15im	-0.06499999999954723 + 4.6896189325506513e-14im
-1.81057390938597 + 0.0im	0.13499999999950243 - 5.3585412833933004e-14im	2.10651478418402e-14 - 2.8169012761143207e-15im	3.612370893519424e-14 - 2.8267754667439867e-15im	-0.06499999999954688 + 4.8640277511928295e-14im
-1.79264743503561 + 0.0im	0.13499999999950185 - 5.5320227102910226e-14im	2.1259562867300506e-14 - 2.781242836778695e-15im	3.622289981527506e-14 - 2.8859354506235588e-15im	-0.06499999999954649 + 5.0438149022568386e-14im
-1.77489845053031 + 0.0im	0.13499999999950116 - 5.710953369776463e-14im	2.1448189527679628e-14 - 2.7406138889945726e-15im	3.632124366240862e-14 - 2.9439782046631474e-15im	-0.06499999999954607 + 5.229048150373934e-14im
-1.75732519854486 + 0.0im	0.13499999999950033 - 5.895463528314898e-14im	2.1632034197380576e-14 - 2.6949025086076305e-15im	3.6419577781898184e-14 - 3.000756570123057e-15im	-0.06499999999954567 + 5.419817522462397e-14im
-1.73992593915333 + 0.0im	0.1349999999994996 - 6.085695672918311e-14im	2.1811832650249495e-14 - 2.644002419452768e-15im	3.651854480705291e-14 - 3.0561191530988553e-15im	-0.06499999999954512 + 5.61614925937464e-14im
-1.72269894965676 + 0.0im	0.1349999999994987 - 6.281686145803347e-14im	2.198812119710834e-14 - 2.5878133837833555e-15im	3.6618674927558226e-14 - 3.109911019353089e-15im	-0.06499999999954464 + 5.818154723196411e-14im
-1.70564252441263 + 0.0im	0.1349999999994978 - 6.483619469968471e-14im	2.2161285476176125e-14 - 2.5262421088611872e-15im	3.672035233903016e-14 - 3.161972814195111e-15im	-0.06499999999954412 + 6.025850829717532e-14im
-1.68875497466597 + 0.0im	0.1349999999994969 - 6.691552678385071e-14im	2.2331591707261198e-14 - 2.459201998802296e-15im	3.6823917535478615e-14 - 3.2121421653793993e-15im	-0.06499999999954359 + 6.239285920356774e-14im
-1.67203462838215 + 0.0im	0.13499999999949583 - 6.9055895988169e-14im	2.249924305915689e-14 - 2.386614087636685e-15im	3.692963197215161e-14 - 3.260253332380978e-15im	-0.06499999999954298 + 6.458487398876582e-14im
-1.65547983008134 + 0.0im	0.13499999999949497 - 7.12584824241485e-14im	2.2664306420996255e-14 - 2.3084076150260344e-15im	3.703769733553482e-14 - 3.3061374247710988e-15im	-0.06499999999954252 + 6.683516502739484e-14im
-1.63908894067459 + 0.0im	0.134999999999494 - 7.352369131623828e-14im	2.2826877150160307e-14 - 2.2245197880356836e-15im	3.714831983844623e-14 - 3.3496230374919505e-15im	-0.06499999999954197 + 6.914430489204746e-14im
-1.62286033730158 + 0.0im	0.13499999999949286 - 7.585247745798879e-14im	2.2986942805852635e-14 - 2.134897025214274e-15im	3.726161430678976e-14 - 3.390536131742652e-15im	-0.06499999999954147 + 7.151184076281302e-14im
-1.60679241316988 + 0.0im	0.134999999999492 - 7.824590799333949e-14im	2.3144486804756317e-14 - 2.0394945132249402e-15im	3.737770027809008e-14 - 3.428700432025946e-15im	-0.06499999999954098 + 7.393758272369704e-14im
-1.59088357739592 + 0.0im	0.134999999999491 - 8.070405937884093e-14im	2.32994349917838e-14 - 1.9382771134352606e-15im	3.749667050245492e-14 - 3.4639377834902232e-15im	-0.06499999999954052 + 7.642285357278693e-14im
-1.57513225484744 + 0.0im	0.13499999999949003 - 8.322761646847722e-14im	2.3451708063475395e-14 - 1.831219408239373e-15im	3.761857585480067e-14 - 3.4960685622111064e-15im	-0.06499999999954006 + 7.896598832476834e-14im
-1.55953688598757 + 0.0im	0.13499999999948908 - 8.581750614971506e-14im	2.360122072096634e-14 - 1.7183064752990264e-15im	3.774350453243297e-14 - 3.524911119326079e-15im	-0.0649999999995397 + 8.156806169585209e-14im
-1.54409592672036 + 0.0im	0.1349999999994882 - 8.847376312906079e-14im	2.3747780383375137e-14 - 1.5995336294632317e-15im	3.787142230992679e-14 - 3.5502834618654895e-15im	-0.0649999999995393 + 8.422845393103235e-14im
-1.52880784823798 + 0.0im	0.1349999999994873 - 9.119676477159518e-14im	2.389125079751129e-14 - 1.4749068065800647e-15im	3.800234281921863e-14 - 3.572002630712731e-15im	-0.06499999999953895 + 8.694622136414114e-14im
-1.51367113686929 + 0.0im	0.13499999999948636 - 9.398602941989169e-14im	2.4031522854943282e-14 - 1.3444434965563969e-15im	3.813632503497744e-14 - 3.589885190295164e-15im	-0.06499999999953858 + 8.972132884990542e-14im
-1.49868429392999 + 0.0im	0.1349999999994854 - 9.684300835454371e-14im	2.416839787350542e-14 - 1.2081717308888267e-15im	3.827331331772649e-14 - 3.603747427107462e-15im	-0.06499999999953834 + 9.25536379091147e-14im
-1.48384583557425 + 0.0im	0.1349999999994846 - 9.976720906472285e-14im	2.4301694376388755e-14 - 1.0661317436423486e-15im	3.841327704193079e-14 - 3.613406130570113e-15im	-0.0649999999995381 + 9.544153808526459e-14im
-1.46915429264777 + 0.0im	0.13499999999948373 - 1.0275772590005143e-13im	2.4431224520802344e-14 - 9.18375144269741e-16im	3.855617610587424e-14 - 3.618678381271179e-15im	-0.06499999999953791 + 9.838467765229915e-14im
-1.45460821054235 + 0.0im	0.134999999999483 - 1.0581513222251344e-13im	2.4556805294690022e-14 - 7.649652881884807e-16im	3.870196643737381e-14 - 3.619382450938805e-15im	-0.06499999999953777 + 1.0138229063555887e-13im
-1.44020614905183 + 0.0im	0.13499999999948228 - 1.0893906099225185e-13im	2.4678213756333092e-14 - 6.059775348610935e-16im	3.8850569685881865e-14 - 3.615337815676106e-15im	-0.06499999999953773 + 1.0443356886558322e-13im
-1.42594668222953 + 0.0im	0.13499999999948153 - 1.1212909457726011e-13im	2.4795253341148233e-14 - 4.414994595533918e-16im	3.9001905542087104e-14 - 3.6063653280147396e-15im	-0.06499999999953775 + 1.0753658858427264e-13im
-1.41182839824706 + 0.0im	0.13499999999948087 - 1.1538380098073948e-13im	2.4907726425760938e-14 - 2.716304298180003e-16im	3.915589581426058e-14 - 3.592287640431373e-15im	-0.06499999999953773 + 1.1069044949527063e-13im
-1.39784989925452 + 0.0im	0.1349999999994803 - 1.18703744260197e-13im	2.5015424295959048e-14 - 9.648237311796475e-17im	3.931244118778923e-14 - 3.572930581776228e-15im	-0.06499999999953783 + 1.138944092525905e-13im
-1.3840098012421 + 0.0im	0.13499999999947976 - 1.2208667057539958e-13im	2.5118134690579937e-14 + 8.382034228725623e-17im	3.9471430463128943e-14 - 3.5481212514489453e-15im	-0.06499999999953801 + 1.1714566602093152e-13im
-1.37030673390307 + 0.0im	0.13499999999947923 - 1.2553408226342722e-13im	2.5215646116084587e-14 + 2.691424161192286e-16im	3.963275556416961e-14 - 3.5176911957721406e-15im	-0.06499999999953826 + 1.2044448938947657e-13im
-1.35673934049808 + 0.0im	0.1349999999994788 - 1.290423152786838e-13im	2.530776241817126e-14 + 4.593348235187948e-16im	3.979628072741165e-14 - 3.4814738139530004e-15im	-0.06499999999953855 + 1.2378686446500998e-13im
-1.34330627772088 + 0.0im	0.13499999999947837 - 1.3261132563180416e-13im	2.5394270528349052e-14 + 6.542378193660585e-16im	3.9961869633490117e-14 - 3.4393077197452933e-15im	-0.06499999999953895 + 1.2717292667461582e-13im
-1.33000621556522 + 0.0im	0.13499999999947807 - 1.3623957117220807e-13im	2.5474972439431653e-14 + 8.536793236238292e-16im	4.012939003938612e-14 - 3.3910345444576622e-15im	-0.0649999999995394 + 1.3060077099578477e-13im
-1.31683783719329 + 0.0im	0.1349999999994778 - 1.3992541897906266e-13im	2.5549671110379707e-14 + 1.0574756889612303e-15im	4.029865416848316e-14 - 3.3365000486843682e-15im	-0.06499999999953988 + 1.340657020561437e-13im
-1.30379983880524 + 0.0im	0.13499999999947765 - 1.4366705377170635e-13im	2.5618187049617736e-14 + 1.2654308934254214e-15im	4.0469581235013903e-14 - 3.275556239887658e-15im	-0.06499999999954058 + 1.37569120648391e-13im
-1.29089092951014 + 0.0im	0.13499999999947748 - 1.4746341606204915e-13im	2.5680315314877173e-14 + 1.4773392668288973e-15im	4.0641905800028495e-14 - 3.2080579577961962e-15im	-0.06499999999954124 + 1.4110622401081056e-13im
-1.27810983119816 + 0.0im	0.1349999999994775 - 1.5131259790594066e-13im	2.5735879326258295e-14 + 1.6929828570064176e-15im	4.081543987515221e-14 - 3.1338671625093597e-15im	-0.06499999999954202 + 1.4467530042945543e-13im
-1.26545527841402 + 0.0im	0.1349999999994775 - 1.5521179083369238e-13im	2.5784719934211248e-14 + 1.9121336665113832e-15im	4.099008769272244e-14 - 3.0528512933709033e-15im	-0.06499999999954288 + 1.4827417850282855e-13im
-1.2529260182317 + 0.0im	0.1349999999994776 - 1.5915973206327197e-13im	2.5826667943904817e-14 + 2.134552990871346e-15im	4.116561698042319e-14 - 2.9648828983920447e-15im	-0.0649999999995438 + 1.5189974250469932e-13im
-1.24052081013039 + 0.0im	0.13499999999947784 - 1.6315416887660584e-13im	2.5861567408632478e-14 + 2.3599922523860663e-15im	4.134182868551185e-14 - 2.8698420165316292e-15im	-0.06499999999954484 + 1.5554972721666801e-13im
-1.22823842587168 + 0.0im	0.13499999999947815 - 1.6719086579508792e-13im	2.5889272638727305e-14 + 2.5881935295231053e-15im	4.151850014420241e-14 - 2.7676138218857445e-15im	-0.06499999999954595 + 1.5922131832965932e-13im
-1.2160776493779 + 0.0im	0.13499999999947848 - 1.7126882317013216e-13im	2.5909644111981015e-14 + 2.818889543682935e-15im	4.169545027673262e-14 - 2.658092170638188e-15im	-0.06499999999954723 + 1.6291176172154753e-13im
-1.20403727661178 + 0.0im	0.13499999999947904 - 1.7538673950219598e-13im	2.592255697044323e-14 + 3.051804492996995e-15im	4.187243553466036e-14 - 2.5411766364451504e-15im	-0.06499999999954853 + 1.6661685689181501e-13im
-1.19211611545721 + 0.0im	0.13499999999947956 - 1.7954007478674987e-13im	2.592791127746106e-14 + 3.286654727307074e-15im	4.204921300481823e-14 - 2.4167747074269242e-15im	-0.06499999999954992 + 1.703335625962562e-13im
-1.1803129856012 + 0.0im	0.13499999999948023 - 1.837260108346659e-13im	2.5925581950091e-14 + 3.523148443762843e-15im	4.222559350769141e-14 - 2.2848024214426127e-15im	-0.06499999999955147 + 1.740608973830357e-13im
-1.16862671841703 + 0.0im	0.13499999999948095 - 1.8794077229673554e-13im	2.59154958655669e-14 + 3.760987433827309e-15im	4.2401300275264386e-14 - 2.1451823014473218e-15im	-0.06499999999955305 + 1.7779339133509915e-13im
-1.15705615684854 + 0.0im	0.13499999999948184 - 1.921823403067739e-13im	2.5897561239927992e-14 + 3.999866024485631e-15im	4.2576152333654026e-14 - 1.9978465318657118e-15im	-0.06499999999955482 + 1.8152964474695048e-13im
-1.14560015529559 + 0.0im	0.1349999999994828 - 1.9644813851815338e-13im	2.5871733405421196e-14 + 4.239474810484046e-15im	4.274980724332162e-14 - 1.8427337822184457e-15im	-0.06499999999955659 + 1.8526498786261057e-13im
-1.13425757950058 + 0.0im	0.13499999999948387 - 2.0073306756453451e-13im	2.5837938948112786e-14 + 4.479497133849178e-15im	4.292208598914772e-14 - 1.6797938658033985e-15im	-0.06499999999955851 + 1.8899572863667064e-13im
-1.12302730643622 + 0.0im	0.134999999999485 - 2.050355211226401e-13im	2.5796151808504747e-14 + 4.719612445550051e-15im	4.3092719876399593e-14 - 1.5089841662754117e-15im	-0.06499999999956053 + 1.9271919830660796e-13im
-1.11190822419427 + 0.0im	0.13499999999948628 - 2.0934995279683243e-13im	2.5746351472517886e-14 + 4.959497231940373e-15im	4.326143706044073e-14 - 1.3302712787726279e-15im	-0.06499999999956264 + 1.9643083505360665e-13im
-1.10089923187552 + 0.0im	0.13499999999948764 - 2.1367496070296393e-13im	2.5688525750818697e-14 + 5.198824353014046e-15im	4.3427986157774245e-14 - 1.1436306922791358e-15im	-0.06499999999956485 + 2.001270365489408e-13im
-1.08999923948071 + 0.0im	0.1349999999994892 - 2.1800609263647814e-13im	2.562267852122989e-14 + 5.437264365894148e-15im	4.359209977068661e-14 - 9.490473719601217e-16im	-0.06499999999956717 + 2.038060406153752e-13im
-1.07920716780269 + 0.0im	0.1349999999994907 - 2.2233811871528382e-13im	2.554884091221228e-14 + 5.674485921879625e-15im	4.375349729304427e-14 - 7.465168708926126e-16im	-0.06499999999956958 + 2.0746222512915335e-13im
-1.06852194831949 + 0.0im	0.1349999999994925 - 2.2666962455883007e-13im	2.5467037884768028e-14 + 5.910157434041406e-15im	4.391193197356177e-14 - 5.360419948732462e-16im	-0.06499999999957214 + 2.1109455170537204e-13im
-1.0579425230886 + 0.0im	0.1349999999994943 - 2.3099534912613605e-13im	2.537731973147838e-14 + 6.143947421329539e-15im	4.406711481518542e-14 - 3.1763926104449395e-16im	-0.06499999999957479 + 2.1469500198855615e-13im
-1.04746784464218 + 0.0im	0.1349999999994962 - 2.3531078881534863e-13im	2.527976771456671e-14 + 6.375524667391868e-15im	4.421877662025667e-14 - 9.133175105416856e-17im	-0.06499999999957747 + 2.1826356393361826e-13im
-1.03709687588335 + 0.0im	0.13499999999949827 - 2.3961448995939677e-13im	2.5174451767190727e-14 + 6.6045594646536746e-15im	4.43666401178342e-14 + 1.428464949611622e-16im	-0.06499999999958034 + 2.2179568669948734e-13im
-1.02682858998351 + 0.0im	0.13499999999950038 - 2.4389932953688676e-13im	2.5061472871559614e-14 + 6.830725070155555e-15im	4.4510445374682317e-14 + 3.848501607388202e-16im	-0.06499999999958327 + 2.25288141459664e-13im
-1.01666197028071 + 0.0im	0.1349999999995026 - 2.481639018713954e-13im	2.4940966129428455e-14 + 7.053696911460034e-15im	4.4649860353885695e-14 + 6.346259361426877e-16im	-0.06499999999958632 + 2.287351797482594e-13im
-1.00659601017892 + 0.0im	0.13499999999950504 - 2.524038413736254e-13im	2.4813027440808748e-14 + 7.273155313038861e-15im	4.478467671180909e-14 + 8.921067467512539e-16im	-0.06499999999958944 + 2.321346795353368e-13im
-0.996629713048433 + 0.0im	0.13499999999950751 - 2.5661166916518813e-13im	2.4677810886287554e-14 + 7.48878507275654e-15im	4.4914605239640575e-14 + 1.1572188477585485e-15im	-0.06499999999959272 + 2.3548405983078807e-13im
-0.986762092127162 + 0.0im	0.13499999999951007 - 2.6078917791077655e-13im	2.4535477216836395e-14 + 7.700276070675256e-15im	4.5039345081865196e-14 + 1.4298765300182212e-15im	-0.06499999999959603 + 2.387776183211698e-13im
-0.976992170422933 + 0.0im	0.13499999999951282 - 2.649271310375817e-13im	2.4386203118234112e-14 + 7.907325624865265e-15im	4.5158643743255334e-14 + 1.7099834435325219e-15im	-0.06499999999959943 + 2.420141162012502e-13im
-0.967318980616765 + 0.0im	0.13499999999951556 - 2.6902477689783377e-13im	2.4230184678607995e-14 + 8.109636294413182e-15im	4.527220330644157e-14 + 1.997433815062162e-15im	-0.06499999999960296 + 2.4518803156561743e-13im
-0.957741564967094 + 0.0im	0.13499999999951848 - 2.730794443629095e-13im	2.4067609965742112e-14 + 8.306920246935618e-15im	4.5379777205426915e-14 + 2.292109271752763e-15im	-0.06499999999960665 + 2.482990300021825e-13im
-0.948258975214945 + 0.0im	0.1349999999995216 - 2.770829238981243e-13im	2.3898706963848174e-14 + 8.498897723331964e-15im	4.548108631638547e-14 + 2.5938844527281313e-15im	-0.06499999999961026 + 2.513397776658178e-13im
-0.938870272490044 + 0.0im	0.13499999999952467 - 2.810330703660153e-13im	2.3723692698649136e-14 + 8.685298387743146e-15im	4.557588105576537e-14 + 2.9026200740080025e-15im	-0.06499999999961406 + 2.543085510339989e-13im
-0.929574527217865 + 0.0im	0.13499999999952794 - 2.8492849325611806e-13im	2.3542822444699475e-14 + 8.865860824625819e-15im	4.566387454409529e-14 + 3.218169916529857e-15im	-0.06499999999961792 + 2.572052588412569e-13im
-0.920370819027589 + 0.0im	0.13499999999953124 - 2.887610969583243e-13im	2.3356344515001635e-14 + 9.040335529837456e-15im	4.5744833953193856e-14 + 3.540376326286387e-15im	-0.06499999999962189 + 2.6002289515352506e-13im
