-2.0	8.510624252635325e-6	-9.28713141613103e-9	-9.294019948148734e-9	1.7343703359412986e-5
-1.98019801980198	9.157411294203613e-6	-9.898139523471674e-9	-9.905462613482315e-9	1.8631470180518897e-5
-1.96059209881384	9.863494052441853e-6	-1.064715310663671e-8	-1.0654992132730993e-8	2.0125106807531286e-5
-1.94118029585529	1.061900537180785e-5	-1.144417173816304e-8	-1.1452560398254393e-8	2.1725172970081857e-5
-1.92196068896563	1.1427419299770339e-5	-1.2294613947797389e-8	-1.2303586072481737e-8	2.3441676765559058e-5
-1.9029313752135	1.2292171188687246e-5	-1.320257803964432e-8	-1.3212168087791792e-8	2.528336795106784e-5
-1.88409047050841	1.321682371245615e-5	-1.4171994944166872e-8	-1.4182242180149925e-8	2.725906728650581e-5
-1.86543610941427	1.4205110205975908e-5	-1.5206868541840487e-8	-1.521781215912309e-8	2.9377968356088163e-5
-1.84696644496462	1.5260953061482323e-5	-1.6311371215749825e-8	-1.6323053381303783e-8	3.1649745217873055e-5
-1.82867964847983	1.6388474057300213e-5	-1.7489867097566017e-8	-1.7502331162425125e-8	3.408460362603009e-5
-1.81057390938597	1.7592006859920496e-5	-1.8746953832492145e-8	-1.8760243936305097e-8	3.669336194103662e-5
-1.79264743503561	1.887610541778337e-5	-2.0087470357747288e-8	-2.0101633291725468e-8	3.94874544536522e-5
-1.77489845053031	2.0245555233785012e-5	-2.1516518985377672e-8	-2.1531601712712983e-8	4.2478990249112095e-5
-1.75732519854486	2.170537889280066e-5	-2.303947314089758e-8	-2.305552817341084e-8	4.568078168326235e-5
-1.73992593915333	2.326085007969131e-5	-2.4662016579839572e-8	-2.4679093665667624e-8	4.91064111806865e-5
-1.72269894965676	2.4917500222980607e-5	-2.639012011375361e-8	-2.640827169265187e-8	5.2770204654377244e-5
-1.70564252441263	2.668113158904201e-5	-2.8230112786764513e-8	-2.824939207187655e-8	5.6687399455446254e-5
