-2	-3.870561757074878e-17
-1.98019801980198	-4.0064746273935e-17
-1.96059209881384	-4.147701772190942e-17
-1.94118029585529	-4.2944882388035773e-17
-1.92196068896563	-4.44709310247865e-17
-1.9029313752135	-4.605790481892469e-17
-1.88409047050841	-4.7708706460527773e-17
-1.86543610941427	-4.9426412224953003e-17
-1.84696644496462	-5.121428517950016e-17
-1.82867964847983	-5.307578964093648e-17
-1.81057390938597	-5.501460702670821e-17
-1.79264743503561	-5.703465326173642e-17
-1.77489845053031	-5.914009792481371e-17
-1.75732519854486	-6.133538534412406e-17
-1.73992593915333	-6.362525788101435e-17
-1.72269894965676	-6.601478167560481e-17
-1.70564252441263	-6.850937516791954e-17
-1.68875497466597	-7.111484075516972e-17
-1.67203462838215	-7.383740000079599e-17
-1.65547983008134	-7.668373287553926e-17
-1.63908894067459	-7.966102158707043e-17
-1.62286033730158	-8.277699964489596e-17
-1.60679241316988	-8.604000691436268e-17
-1.59088357739592	-8.945905154103167e-17
-1.57513225484744	-9.304387977916597e-17
-1.55953688598757	-9.680505494082738e-17
-1.54409592672036	-1.0075404690229497e-16
-1.52880784823798	-1.0490333387060711e-16
-1.51367113686929	-1.0926651843632116e-16
-1.49868429392999	-1.1385846033255163e-16
-1.48384583557425	-1.1869542880318347e-16
-1.46915429264777	-1.2379527807738388e-16
-1.45460821054235	-1.2917765018259767e-16
-1.44020614905183	-1.3486421024245866e-16
-1.42594668222953	-1.4087892054911176e-16
-1.41182839824706	-1.472483611373321e-16
-1.39784989925452	-1.540021064072893e-16
-1.3840098012421	-1.6117316966021228e-16
-1.37030673390307	-1.6879853038296398e-16
-1.35673934049808	-1.7691976295594673e-16
-1.34330627772088	-1.8558379045434802e-16
-1.33000621556522	-1.9484379376774516e-16
-1.31683783719329	-2.0476031493762787e-16
-1.30379983880524	-2.1540260519940533e-16
-1.29089092951014	-2.268502838425782e-16
-1.27810983119816	-2.391953953034945e-16
-1.26545527841402	-2.5254498126539827e-16
-1.2529260182317	-2.6702432550347096e-16
-1.24052081013039	-2.8278108711342496e-16
-1.22823842587168	-2.999906207678582e-16
-1.2160776493779	-3.188629034774818e-16
-1.20403727661178	-3.3965166619331315e-16
-1.19211611545721	-3.6266659821711273e-16
